date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product cost,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,promotional rebates,promotional rebates tax,Marketplace Withheld Tax,selling fees,fba fees,other tran fees,other,total
"Jun 11, 2020 8:18:11 PM PDT",13030651121,Order,113-0006363-0417847,Thrift-7/24/19-1225782-3.95,Catalina Island Pottery and Tile Island Tr 1927-1937,1,amazon.com,Standard Orders,Amazon,KEW GARDENS,NY,11415-2924,MarketplaceFacilitator,9,-2.5,0.8,0,0,0,0,0,0,-0.8,-3.15,-5.42,0,0,-2.07
"Jun 11, 2020 9:19:23 PM PDT",13030651121,Order,113-5707980-7345852,FVLibBulk-1/13/19-16578-1.19,Development as Freedom,1,amazon.com,Standard Orders,Amazon,Malibu,CA,90265,MarketplaceFacilitator,11.6,-2.5,1.1,0,0,0,0,0,0,-1.1,-3.54,-4.9,0,0,0.66
"Jun 11, 2020 10:11:26 PM PDT",13030651121,Order,111-9639885-4953823,Thrift-9/18/19-277156-2.20,"Critical Thinking, Ninth Edition",1,amazon.com,Standard Orders,Amazon,LAS VEGAS,NV,89149-1656,MarketplaceFacilitator,24.65,-2.5,2.06,5.99,0.5,0,0,0,0,-2.56,-5.5,-11.41,0,0,11.23
"Jun 12, 2020 2:23:27 AM PDT",13030651121,Order,111-0258869-2054615,HOBBulk-0416-3/13/20-1060546-0.00,China Clipper: The Age of the Great Flying Boats,1,amazon.com,Standard Orders,Amazon,Melrose,MA,02176-4038,MarketplaceFacilitator,16.76,0,1.05,0,0,0,0,0,0,-1.05,-4.31,-4.9,0,0,7.55
"Jun 12, 2020 9:41:38 AM PDT",13030651121,Order,111-1717700-5875416,OA-12/1/19-100760-67.56,Myers' Psychology for AP,1,amazon.com,Standard Orders,Amazon,Las Cruces,NM,88007,MarketplaceFacilitator,110,-67.56,5.64,0,0,0,0,0,0,-5.64,-18.3,-6.56,0,0,17.58
"Jun 12, 2020 3:10:37 PM PDT",13030651121,Order,111-3887626-6535425,FVLibBulk-0036-2/7/20-1015058-0.69,The Keepers of Light: A History and Working Guide to Early Photographic Processes,1,amazon.com,Standard Orders,Amazon,Praha 10,0,10000,0,10.6,-2.5,0,12.98,0,0,0,0,0,0,-3.39,-18.4,0,0,-0.71
"Jun 13, 2020 11:33:20 AM PDT",13030651121,Order,114-3744080-8045022,HOBBulk-0503-3/13/20-120465-0.00,Secrets of an Irresistible Woman: Smart Rules for Capturing His Heart,1,amazon.com,Standard Orders,Amazon,San Antonio,Texas,78233,MarketplaceFacilitator,9,0,0.74,0,0,0,0,0,0,-0.74,-3.15,-2.63,0,0,3.22
"Jun 13, 2020 5:30:23 PM PDT",13030651121,Order,113-3559263-8130600,SantaBarbaraPP-9/26/19-1083293-3.15,Need More Love: A Graphic Memoir,1,amazon.com,Standard Orders,Amazon,HOBE SOUND,FL,33455-5122,0,15.62,-3.15,0,0,0,0,0,0,0,0,-4.14,-5.8,0,0,2.53
"Jun 14, 2020 5:03:16 AM PDT",13030651121,Order,112-7840914-7617820,Thrift-10/8/19-418499-1.36,Vegas Heat,1,amazon.com,Standard Orders,Amazon,Riverdale,Ga,30274,MarketplaceFacilitator,10.95,-1.36,0.88,0,0,0,0,0,0,-0.88,-3.44,-4.9,0,0,1.25
"Jun 14, 2020 5:54:57 AM PDT",13030651121,Order,112-9672255-2369831,HOBBulk-0404-3/13/20-163684-0.00,I Am That I Am: A Tribute to Sri Nisargadatta Maharaj,1,amazon.com,Standard Orders,Amazon,ORLAND PARK,IL,60462-7933,MarketplaceFacilitator,12.87,0,0.8,0,0,0,0,0,0,-0.8,-3.73,-4.9,0,0,4.24
"Jun 14, 2020 5:01:21 PM PDT",13030651121,Order,111-9097862-3109043,Half Off Books-0142-3/1/20-1052830-3.00,X-Marks (Indigenous Americas),1,amazon.com,Standard Orders,Amazon,Fargo,ND,58102,MarketplaceFacilitator,19.56,-3,0,0,0,0,0,0,0,0,-4.73,-3.48,0,0,8.35
"Jun 14, 2020 5:17:38 PM PDT",13030651121,Order,114-9159115-9611412,StorageUnit-11/14/19-1471313-0.00,Logic for Lawyers: A Guide to Clear Legal Thinking,1,amazon.com,Standard Orders,Amazon,IRVINE,CA,92620-7201,MarketplaceFacilitator,47.21,0,3.66,1.44,0,0,0,-1.44,0,-3.66,-8.88,-3.48,0,0,34.85
"Jun 15, 2020 9:22:26 AM PDT",13030651121,Order,112-6869915-4732214,Thrift-8/22/19-1559381-2.25,Christian Political Witness,1,amazon.com,Standard Orders,Amazon,Trenton,NJ,8618,MarketplaceFacilitator,19.88,-2.25,1.32,0,0,0,0,0,0,-1.32,-4.78,-3.48,0,0,9.37
"Jun 15, 2020 11:53:55 AM PDT",13030651121,Order,113-0506521-2840234,Half Off Books-12/1/19..-398619-2.93,"New Trading Dimensions: How to Profit from Chaos in Stocks, Bonds, and Commodities",1,amazon.com,Standard Orders,Amazon,Bartlett,TN,38135,0,34.95,-2.93,0,0,0,0,0,0,0,0,-7.04,-5.8,0,0,19.18
"Jun 15, 2020 12:10:33 PM PDT",13030651121,Order,112-0323164-1227401,0057-Thrift-1/13/20-2916396-1.50,Joy to the World !,1,amazon.com,Standard Orders,Amazon,Morgan Hill,California,95037,MarketplaceFacilitator,23.99,-1.5,2.16,0,0,0,0,0,0,-2.16,-5.4,-4.9,0,0,12.19
"Jun 15, 2020 12:26:53 PM PDT",13030651121,Order,111-8546855-9315433,Thrift-9/18/19-1530602-2.20,"How We Choose to Be Happy: The 9 Choices of Extremely Happy People--Their Secrets, Their Stories",1,amazon.com,Standard Orders,Amazon,WHITE PLAINS,NY,10607-2212,MarketplaceFacilitator,9,-2.5,0.75,0,0,0,0,0,0,-0.75,-3.15,-4.9,0,0,-1.55
"Jun 15, 2020 4:44:23 PM PDT",13030651121,Order,111-7691792-4793033,Half Off Books-0064-3/1/20-510266-3.00,Modern Projects and Experiments in Organic Chemistry: Miniscale and Williamson Microscale,1,amazon.com,Standard Orders,Amazon,CULVER CITY,CA,90230-5949,MarketplaceFacilitator,14.87,-3,1.41,0,0,0,0,0,0,-1.41,-4.03,-5.42,0,0,2.42
"Jun 15, 2020 9:19:43 PM PDT",13030651121,Order,112-6700479-1547449,0073-Thrift-1/13/20-209126-0.75,Rinnavation: Getting Your Best Life Ever,1,amazon.com,Standard Orders,Amazon,Sacramento,California,95819,MarketplaceFacilitator,9,-0.75,0.79,0,0,0,0,0,0,-0.79,-3.15,-3.48,0,0,1.62
"Jun 16, 2020 1:53:14 AM PDT",13030651121,Order,112-2471899-5396266,LMSavers-3/7/19-0055-3.32,Trump's Enemies: How the Deep State Is Undermining the Presidency,1,amazon.com,Standard Orders,Amazon,PELION,SC,29123-9343,MarketplaceFacilitator,8.87,-3.32,0.62,3.88,0.27,0,0,0,0,-0.89,-3.13,-8.78,0,0,-2.48
"Jun 16, 2020 10:50:47 AM PDT",13074300181,Order,113-3402306-9857831,Ralphy-7/24/19-35045-0.00,Crafting & Executing Strategy: The Quest for Competitive Advantage: Concepts and Cases,1,amazon.com,Standard Orders,Amazon,St Thibaud de Couz,0,73160,0,18.95,-2.5,0,13.48,0,0,0,0,0,0,-4.64,-19.28,0,0,6.01
"Jun 16, 2020 11:29:24 AM PDT",13074300181,Order,111-3670943-3717042,Thrift-4/2/20-820189-2.50-B5-008,This Is Philosophy: An Introduction,1,amazon.com,Standard Orders,Seller,VAN NUYS,CA,91411-1207,MarketplaceFacilitator,13.02,-2.5,1.24,4.91,0.47,0,0,0,0,-1.71,-4.49,0,0,0,10.94
"Jun 16, 2020 1:31:29 PM PDT",13074300181,Order,113-0541566-4805010,FullerBulk-010-3/18/20-112364-0.00-B1,Surrendering the Secret - Bible Study Book: Healing the Heartbreak of Abortion,1,amazon.com,Standard Orders,Seller,RENO,NV,89521-5156,MarketplaceFacilitator,8.6,0,0.71,3.99,0.33,0,0,0,0,-1.04,-3.69,0,0,0,8.9
"Jun 16, 2020 2:57:17 PM PDT",13074300181,Order,111-2240503-0132228,Thrift-8/14/19-2655520-2.21,Testament from a Prison Cell,1,amazon.com,Standard Orders,Amazon,PHILADELPHIA,PA,19104-7722,MarketplaceFacilitator,57.94,-2.5,3.48,0,0,0,0,0,0,-3.48,-10.49,-3.48,0,0,41.47
"Jun 16, 2020 4:32:24 PM PDT",13074300181,Order,113-0945845-7501855,Half Off Books-0188-3/1/20-1574225-3.00,The First 100 Days: Leading Small Non-Profits Out of the Wilderness,1,amazon.com,Standard Orders,Amazon,LA CRESCENTA,CA,91214-2677,MarketplaceFacilitator,16.61,-3,1.7,0,0,0,0,0,0,-1.7,-4.29,-4.9,0,0,4.42
"Jun 17, 2020 5:23:06 AM PDT",13074300181,Order,111-7594785-2246625,FVLibBulk-12/23/19-341031-0.75,AP Biology Investigative Labs: An Inquiry-Based Approach Student Manual,1,amazon.com,Standard Orders,Amazon,WEST BLOOMFIELD,MI,48322-3756,MarketplaceFacilitator,10,-1.5,0.6,0,0,0,0,0,0,-0.6,-3.3,-4.9,0,0,0.3
"Jun 17, 2020 10:40:11 AM PDT",13074300181,Order,112-4438891-7909066,FVLibBulk-0051-2/7/20-248619-0.69,Shake Hands with the Devil: The Failure of Humanity in Rwanda,1,amazon.com,Standard Orders,Amazon,Mesa,AZ,85213,MarketplaceFacilitator,10.38,-2.5,0.86,0,0,0,0,0,0,-0.86,-3.36,-4.9,0,0,-0.38
"Jun 17, 2020 11:25:37 AM PDT",13074300181,Order,111-6139719-8875415,Half Off Books-0118-3/1/20-146854-3.00,Vitamania: How Vitamins Revolutionized the Way We Think About Food,1,amazon.com,Standard Orders,Amazon,FLORENCE,SC,29501-8475,MarketplaceFacilitator,12.23,-3,0.98,0,0,0,0,0,0,-0.98,-3.63,-2.63,0,0,2.97
"Jun 17, 2020 11:42:52 AM PDT",13074300181,Order,111-1493582-2258655,OA-8/5/19-511142-32.00,Labor Relations: Striking a Balance,1,amazon.com,Standard Orders,Amazon,MANNFORD,OK,74044-6144,MarketplaceFacilitator,74,-64,4.07,0,0,0,0,0,0,-4.07,-12.9,-4.9,0,0,-7.8
"Jun 18, 2020 3:18:25 AM PDT",13074300181,Order,112-0515580-8207436,SantaBarbaraPP-9/26/19-1725000-3.15,Healing Power: Ten Steps to Pain Management and Spiritual Evolution Revised: Introducing the Universal Healing Wheel,1,amazon.com,Standard Orders,Amazon,Stratford,CT,6615,MarketplaceFacilitator,9,-3.15,0.57,0,0,0,0,0,0,-0.57,-3.15,-5.42,0,0,-2.72
"Jun 18, 2020 7:25:28 AM PDT",13074300181,Order,111-4566042-5603435,Half Off Books-0006-3/1/20-144676-3.00,Training Plans for Cyclists,1,amazon.com,Standard Orders,Amazon,APEX,NC,27502-9200,MarketplaceFacilitator,9,-3,0.65,3.62,0,0,0,-3.62,0,-0.65,-3.15,-4.9,0,0,-2.05
"Jun 18, 2020 7:59:23 AM PDT",13074300181,Order,111-4128604-7171404,FVLibBulk-12/1/19-2294844-1.13,Creative Glass Blowing: Scientific and Ornamental,1,amazon.com,Standard Orders,Amazon,BOONE,NC,28607-8031,MarketplaceFacilitator,17.61,-1.13,1.19,0,0,0,0,0,0,-1.19,-4.44,-4.9,0,0,7.14
"Jun 18, 2020 9:44:34 AM PDT",13074300181,Order,111-6796535-5389056,Thrift-12/23/19-2896725-2.26,Matt & Rags-Phonics Read Set 1 (Phonics Readers),1,amazon.com,Standard Orders,Amazon,SAN FRANCISCO,CA,94110-6717,MarketplaceFacilitator,23.91,-2.26,2.03,0,0,0,0,0,0,-2.03,-5.39,-2.5,0,0,13.76
"Jun 18, 2020 11:42:51 AM PDT",13074300181,Order,112-5943750-5761844,LaMiradaLibrary-10/14/19-1914279-1.07,Workbook Solutions 7A (Discovering Mathematics Common Core: A Singapore Math Program),1,amazon.com,Standard Orders,Amazon,PALM BAY,FL,32905-4437,0,14.39,-1.07,0,0,0,0,0,0,0,0,-3.96,-2.5,0,0,6.86
"Jun 18, 2020 11:53:54 AM PDT",13074300181,Order,111-5297755-1991420,YLSavers-6/11/19-203-3.13,Labor Economics,1,amazon.com,Standard Orders,Amazon,FORT WORTH,TX,76109,MarketplaceFacilitator,13.42,-3.13,1.11,0,0,0,0,0,0,-1.11,-3.81,-5.42,0,0,1.06
"Jun 18, 2020 12:13:10 PM PDT",13074300181,Order,112-3211951-5805004,Half Off Books-12/1/19..-582274-2.93,They're Playing Our Song: Conversations With America's Classic Songwriters,1,amazon.com,Standard Orders,Amazon,FERNDALE,MI,48220-3604,MarketplaceFacilitator,10.95,-2.93,0.66,0,0,0,0,0,0,-0.66,-3.44,-4.9,0,0,-0.32
"Jun 18, 2020 3:22:50 PM PDT",13074300181,Order,112-5943750-5761844,LaMiradaLibrary-10/14/19-983806-1.07,Workbook 7A (Dimensions Math CCSS),1,amazon.com,Standard Orders,Amazon,PALM BAY,FL,32905-4437,0,9,-1.07,0,0,0,0,0,0,0,0,-3.15,-2.63,0,0,2.15
"Jun 18, 2020 11:27:16 PM PDT",13074300181,Order,113-2786081-9670658,FullertonLibSale-3/7/19-0070-1.55,Things That Make Us Smart: Defending Human Attributes In The Age Of The Machine,1,amazon.com,Standard Orders,Amazon,Scituate,MA,2066,MarketplaceFacilitator,9,-1.55,0.56,0,0,0,0,0,0,-0.56,-3.15,-4.9,0,0,-0.6
"Jun 19, 2020 9:31:38 AM PDT",13074300181,Order,111-5989477-0378630,DiscTrsrsBulk-4/2/20-42870-0.06-B5-023,Classic Tales of Science Fiction & Fantasy (Leather-bound Classics),1,amazon.com,Standard Orders,Seller,HUNTSVILLE,TX,77340-4205,MarketplaceFacilitator,2.81,-0.06,0.23,6.01,0.5,0,0,0,0,-0.73,-3.12,0,0,0,5.64
"Jun 19, 2020 9:33:13 AM PDT",13074300181,Order,112-5237194-6657053,HOBBulk-011-3/18/20-190800-0.00-B2,Open to Desire: The Truth About What the Buddha Taught,1,amazon.com,Standard Orders,Seller,CINCINNATI,OH,45208-1766,MarketplaceFacilitator,5.5,0,0.39,3.99,0.28,0,0,0,0,-0.67,-3.22,0,0,0,6.27
"Jun 19, 2020 11:38:59 AM PDT",13074300181,Order,113-2639085-7762634,HOBBulk-0483-3/13/20-597269-0.00,The Creativity Cure: How to Build Happiness with Your Own Two Hands,1,amazon.com,Standard Orders,Amazon,BROOKLYN,NY,11238-4212,MarketplaceFacilitator,11.15,0,0.99,0,0,0,0,0,0,-0.99,-3.47,-3.48,0,0,4.2
"Jun 19, 2020 1:02:54 PM PDT",13074300181,Order,114-2482412-8460216,HOBBulk-0465-3/13/20-680538-0.00,Predators,1,amazon.com,Standard Orders,Amazon,BUENA PARK,CA,90621-1431,MarketplaceFacilitator,14.68,0,1.14,0,0,0,0,0,0,-1.14,-4,-4.9,0,0,5.78
"Jun 19, 2020 2:29:31 PM PDT",13074300181,Order,112-5553515-8197045,HOBBulk-0456-3/13/20-5154838-0.00,El Enviado / Envy (Biblioteca J. J. Benítez) (Spanish Edition),1,amazon.com,Standard Orders,Amazon,IMPERIAL,CA,92251-2071,MarketplaceFacilitator,39.94,0,3.1,0,0,0,0,0,0,-3.1,-7.79,-2.5,0,0,29.65
"Jun 19, 2020 7:34:19 PM PDT",13074300181,Order,112-2232428-9732212,Thrift-8/14/19-2201309-2.21,A Beka Book: Writing with Phonics K5: cursive Writing,1,amazon.com,Standard Orders,Amazon,HOUSTON,TX,77044-6579,MarketplaceFacilitator,13.97,-2.5,1.01,0,0,0,0,0,0,-1.01,-3.9,-4.9,0,0,2.67
"Jun 19, 2020 9:08:38 PM PDT",13074300181,Order,114-7711358-1125818,Thrift-10/27/19-1219323-2.94,IV Med Notes: Nurse's Clinical Pocket Guide (Davis Notes),1,amazon.com,Standard Orders,Amazon,POMONA,MO,65789-9435,0,29.79,-2.94,0,0,0,0,0,0,0,0,-6.27,-2.63,0,0,17.95
"Jun 20, 2020 4:16:27 AM PDT",13074300181,Order,113-2811658-0863446,SantaBarbaraPP-9/26/19-1634925-3.15,Beyond Modularity: A Developmental Perspective on Cognitive Science,1,amazon.com,Standard Orders,Amazon,CHICAGO,IL,60647-1721,MarketplaceFacilitator,9,-3.15,0.56,0,0,0,0,0,0,-0.56,-3.15,-4.9,0,0,-2.2
"Jun 20, 2020 3:05:04 PM PDT",13074300181,Order,112-9248289-9876249,FVLibBulk-12/23/19-644498-0.75,The Man Who Kept the Secrets: Richard Helms And The CIA,1,amazon.com,Standard Orders,Amazon,LOS ANGELES,CA,90036-3418,MarketplaceFacilitator,9,-0.75,0.86,0,0,0,0,0,0,-0.86,-3.15,-4.9,0,0,0.2
"Jun 21, 2020 3:37:24 AM PDT",13074300181,Order,111-3851385-0653063,Thrift-7/24/19-159402-3.95,"Trivium: The Classical Liberal Arts of Grammar, Logic, & Rhetoric (Wooden Books)",1,amazon.com,Standard Orders,Amazon,Adana,Seyhan,1200,0,25,-2.5,0,18.99,0,0,0,0,0,0,-5.55,-24.41,0,0,11.53
"Jun 21, 2020 2:27:57 PM PDT",13074300181,Order,114-7436816-8608247,Thrift-0269-3/1/20-1169558-0.99,Jog On: How I Got My Life Back on Track,1,amazon.com,Standard Orders,Amazon,Singapore,Singapore,228191,0,19.44,-0.99,0,14.78,0,0,0,0,0,0,-4.72,-19.68,0,0,8.83
"Jun 22, 2020 1:17:23 AM PDT",13074300181,Order,112-7380726-0498631,SantaBarbaraPP-9/26/19-192636-3.15,Sin City Volume 4: That Yellow Bastard (3rd Edition),1,amazon.com,Standard Orders,Amazon,INDEPENDENCE,KY,41051-7856,MarketplaceFacilitator,9,-3.15,0.54,0,0,0,0,0,0,-0.54,-3.15,-4.9,0,0,-2.2
"Jun 22, 2020 2:22:55 AM PDT",13074300181,Order,112-7835090-3664231,FVLibBulk-1/13/19-2450019-1.19,Church History; The First Century,1,amazon.com,Standard Orders,Amazon,LAKE VILLAGE,INDIANA,46349-9229,MarketplaceFacilitator,10.49,-2.5,0.73,1.12,0,0,0,0,0,-0.73,-3.37,-3.62,0,0,2.12
"Jun 22, 2020 9:03:30 AM PDT",13074300181,Order,114-1979158-0566623,Half Off Books-9/6/19-470478-2.71,C Street: The Fundamentalist Threat to American Democracy,1,amazon.com,Standard Orders,Amazon,MIDLAND,TX,79707-5607,MarketplaceFacilitator,9,-2.71,0.72,0,0,0,0,0,0,-0.72,-3.15,-4.9,0,0,-1.76
"Jun 22, 2020 10:17:16 AM PDT",13074300181,Order,112-0263495-1895446,FVLibBulk-12/23/19-340060-0.75,Denali's Howl: The Deadliest Climbing Disaster on America's Wildest Peak,1,amazon.com,Standard Orders,Amazon,NEWPORT,NC,28570-9517,MarketplaceFacilitator,9,-0.75,0.61,0,0,0,0,0,0,-0.61,-3.15,-4.9,0,0,0.2
"Jun 22, 2020 11:40:56 AM PDT",13074300181,Order,114-4124499-5161856,StorageUnit-11/14/19-76554-0.00,Marketing Management (14th Edition),1,amazon.com,Standard Orders,Amazon,New Orleans,LA,70117,0,33.32,0,0,0,0,0,0,0,0,0,-6.8,-6.18,0,0,20.34
"Jun 22, 2020 3:14:30 PM PDT",13074300181,Order,114-7785823-2403413,0025-Thrift-1/13/20-50571-1.50,The Good Life (Hackett Publishing Co.),1,amazon.com,Standard Orders,Amazon,CASSELBERRY,FL,32707-9005,0,16.53,-2.5,0,0,0,0,0,0,0,0,-4.28,-2.63,0,0,7.12
"Jun 22, 2020 4:51:45 PM PDT",13074300181,Order,112-6172764-7104212,Thrift-10/9/19.-1309126-2.50,Words Aptly Spoken British Literature Classical Conversations,1,amazon.com,Standard Orders,Amazon,NEWBERG,OR,97132-7508,0,18.49,-2.5,0,0,0,0,0,0,0,0,-4.57,-2.63,0,0,8.79
"Jun 22, 2020 7:47:45 PM PDT",13074300181,Order,111-7912825-4762657,Thrift-9/18/19-1672841-2.20,Working with Your Shadow: An Imperative on the Spiritual Path,1,amazon.com,Standard Orders,Amazon,Singapore,SINGAPORE,560571,0,9,-2.5,0,14.78,0,0,0,0,0,0,-3.15,-17.28,0,0,0.85
"Jun 22, 2020 11:27:45 PM PDT",13074300181,Order,114-7462907-0937865,FVLibBulk-0052-2/7/20-774609-0.69,The Case for Servant Leadership,1,amazon.com,Standard Orders,Amazon,WINTER GARDEN,FL,34787-0029,0,9,-2.5,0,0,0,0,0,0,0,0,-3.15,-2.63,0,0,0.72
"Jun 23, 2020 12:20:29 AM PDT",13074300181,Order,112-3315328-6439426,Thrift-8/14/19-2201309-2.21,A Beka Book: Writing with Phonics K5: cursive Writing,1,amazon.com,Standard Orders,Amazon,HOUSTON,TX,77044-6579,MarketplaceFacilitator,13.97,-2.5,1.01,0,0,0,0,0,0,-1.01,-3.9,-4.9,0,0,2.67
"Jun 23, 2020 10:19:38 PM PDT",13074300181,Order,111-1226977-3830666,Thrift-0274-3/1/20-160840-0.99,The Quick-Reference Guide to Counseling Teenagers,1,amazon.com,Standard Orders,Amazon,HOUSTON,TX,77079-3605,MarketplaceFacilitator,10.35,-0.99,0.85,0,0,0,0,0,0,-0.85,-3.35,-4.9,0,0,1.11
"Jun 23, 2020 11:16:25 PM PDT",13074300181,Order,112-5608025-3986646,Half Off Books-9/6/19-845769-2.71,Njinga of Angola: Africa's Warrior Queen,1,amazon.com,Standard Orders,Amazon,FPO,AP,96379-0008,MarketplaceFacilitator,18.4,-2.71,0,0,0,0,0,0,0,0,-4.56,-5.42,0,0,5.71
"Jun 24, 2020 5:48:45 PM PDT",13074300181,Order,111-0833072-9447435,HOBBulk-0410-3/13/20-460314-0.00,Film History: An Introduction,1,amazon.com,Standard Orders,Amazon,MAITLAND,FL,32751-4719,0,9,0,0,0,0,0,0,0,0,0,-3.15,-6.18,0,0,-0.33
"Jun 25, 2020 9:55:38 AM PDT",13074300181,Order,114-4183882-1549857,HOBBulk-0505-3/13/20-845130-0.00,Self-Hypnosis: The Complete Manual for Health and Self-Change,1,amazon.com,Standard Orders,Amazon,BROOKLYN,NY,11237-5908,MarketplaceFacilitator,9,0,0.8,2.57,0,0,0,-2.57,0,-0.8,-3.15,-4.9,0,0,0.95
"Jun 25, 2020 3:28:46 PM PDT",13074300181,Order,112-8291504-8263447,Half Off Books-12/1/19-4086868-2.93,Coaching Competencies and Corporate Leadership,1,amazon.com,Standard Orders,Amazon,Guarulhos,Sao Paulo,7197120,0,40.19,-2.93,0,8.98,0,0,0,0,0,0,-7.83,-13.88,0,0,24.53
"Jun 25, 2020 3:28:51 PM PDT",13074300181,Order,114-3965804-1633054,HOBBulk-0453-3/13/20-899869-0.00,Change Your Brain,1,amazon.com,Standard Orders,Amazon,ALTADENA,CA,91001-1832,MarketplaceFacilitator,9,0,0.86,5.99,0.57,0,0,0,0,-1.43,-3.15,-8.49,0,0,3.35
"Jun 25, 2020 5:36:37 PM PDT",13074300181,Order,112-5971441-1196228,Basically Books-6/30/19-1749949-1.71,Automotive Encyclopedia (GOODHEART-WILLCOX AUTOMOTIVE ENCYCLOPEDIA),1,amazon.com,Standard Orders,Amazon,Franklin square,NY,11010,MarketplaceFacilitator,42.69,-1.71,3.68,0,0,0,0,0,0,-3.68,-8.2,-6.18,0,0,26.6
"Jun 26, 2020 4:12:07 AM PDT",13074300181,Order,114-2123186-5661054,Thrift-132-5/28/20-12405-2.00,"Paths to Recovery: Al-Anon's Steps, Traditions and Concepts",1,amazon.com,Standard Orders,Amazon,PORTER RANCH,CA,91326-1429,MarketplaceFacilitator,27.75,-2,2.64,0,0,0,0,0,0,-2.64,-5.96,-4.9,0,0,14.89
"Jun 26, 2020 8:25:16 AM PDT",13074300181,Order,113-3740496-6448204,FVLibConsign-11/15/19-2019495-0.00,Japanese Fishermen's Coats from Awaji Island (UCLA Fowler Museum of Cultural History Textile Series),1,amazon.com,Standard Orders,Amazon,LITTLETON,CO,80127-2378,MarketplaceFacilitator,79.11,0,3.96,0,0,0,0,0,0,-3.96,-13.67,-4.9,0,0,60.54
"Jun 26, 2020 9:23:03 AM PDT",13074300181,Order,111-0528598-9031468,DBGoodwillBS-3/29/19-0061-1.99,The Search for the Twelve Apostles,1,amazon.com,Standard Orders,Amazon,GLENCOE,AL,35905-1205,MarketplaceFacilitator,9,-1.99,0.72,0,0,0,0,0,0,-0.72,-3.15,-2.63,0,0,1.23
"Jun 26, 2020 3:04:28 PM PDT",13074300181,Order,114-7823789-1649048,Thrift-4/2/20-742362-2.50-B5-013,Dark Princess (Banner Books),1,amazon.com,Standard Orders,Seller,ITHACA,NY,14850-3131,MarketplaceFacilitator,2.86,-2.5,0.23,5.15,0.41,0,0,0,0,-0.64,-3,0,0,0,2.51
"Jun 27, 2020 12:03:57 AM PDT",13074300181,Order,113-6634773-3461800,FVLibBulk-0160-2/7/20-631132-0.69,Regional Geography of the United States and Canada (4th Edition),1,amazon.com,Standard Orders,Amazon,POTTSTOWN,PA,19465-7487,MarketplaceFacilitator,13.88,-2.5,0.83,0,0,0,0,0,0,-0.83,-3.88,-5.42,0,0,2.08
"Jun 27, 2020 2:46:13 AM PDT",13074300181,Order,113-7377434-8232262,LaMiradaLibrary-10/14/19-1058331-1.07,Houghton Mifflin Science: Student Edition Single Volume Level 6 2007,1,amazon.com,Standard Orders,Amazon,MURRAY,KY,42071-2059,MarketplaceFacilitator,13.51,-1.07,0,0,0,0,0,0,0,0,-3.83,-5.8,0,0,2.81
"Jun 27, 2020 10:27:18 AM PDT",13074300181,Order,112-1422717-7353066,Half Off Books-12/1/19-899794-2.93,Policing Sexuality: The Mann Act and the Making of the FBI,1,amazon.com,Standard Orders,Amazon,SACRAMENTO,CA,95822-1637,MarketplaceFacilitator,24.73,-2.93,2.16,0,0,0,0,0,0,-2.16,-5.51,-4.9,0,0,11.39
"Jun 27, 2020 12:27:17 PM PDT",13074300181,Order,114-3464893-0705030,HOBBulk-075-5/28/20-1232-0.00,Redeeming Love,1,amazon.com,Standard Orders,Amazon,TINLEY PARK,IL,60477-3573,MarketplaceFacilitator,10.47,0,0.65,0,0,0,0,0,0,-0.65,-3.37,-4.9,0,0,2.2
"Jun 27, 2020 12:57:04 PM PDT",13074300181,Order,114-9933948-7476220,OA-8/14/19-112251-27.97,Prebles' Artforms -- Books a la Carte (11th Edition),1,amazon.com,Standard Orders,Amazon,GREENVILLE,TX,75402-3033,MarketplaceFacilitator,49.91,-2.5,0,0,0,0,0,0,0,0,-9.29,-5.8,0,0,32.32
"Jun 27, 2020 1:07:34 PM PDT",13074300181,Order,113-6280866-6312215,FVLibBulk-0041-2/7/20-786555-0.69,"Student Study and Solutions Manual for Larson/Hostetler's Precalculus with Limits: Enhanced Edition, 2nd",1,amazon.com,Standard Orders,Amazon,Kirkland,wa,98034,MarketplaceFacilitator,24.57,-2.5,2.48,0,0,0,0,0,0,-2.48,-5.49,-5.8,0,0,10.78
"Jun 27, 2020 2:33:37 PM PDT",13074300181,Order,114-9933948-7476220,OA-8/14/19-112251-27.97,Prebles' Artforms -- Books a la Carte (11th Edition),1,amazon.com,Standard Orders,Amazon,GREENVILLE,TX,75402-3033,MarketplaceFacilitator,49.91,-2.5,0,0,0,0,0,0,0,0,-9.29,-5.8,0,0,32.32
"Jun 27, 2020 3:55:52 PM PDT",13074300181,Order,112-8213485-9477009,Thrift-0299-3/1/20-640948-0.99,Take Care of Your Music Business Second Edition The Legal and Business Aspects You Need to Know To 3. 0,1,amazon.com,Standard Orders,Amazon,MIAMI,FL,33172-3322,0,20,-0.99,0,0,0,0,0,0,0,0,-4.8,-4.9,0,0,9.31
